timestamp,mode,feats_down_size,effective_correspondence_count,residual_mean,residual_std,residual_max,signed_dist_abs_mean,signed_dist_abs_std,signed_dist_abs_max,tangent_lp_mean,tangent_lp_max,planarity_mean,acceptance_ratio,match_time,solve_time,kdtree_search_time,kdtree_incremental_time
4.700023,surface_lp,339,182,0.135192,0.085000,0.368117,0.008339,0.005885,0.033117,0.537546,1.529443,0.985868,0.536873,0.000640,0.000017,0.001037,0.000016
4.799875,surface_lp,333,193,0.127821,0.086003,0.323311,0.007726,0.005800,0.031000,0.538029,2.200932,0.987565,0.579580,0.000704,0.000026,0.001071,0.000038
4.899714,surface_lp,338,205,0.136839,0.087473,0.345016,0.008813,0.006908,0.048196,0.534968,1.706594,0.983884,0.606509,0.000689,0.000022,0.001037,0.000024
4.999548,surface_lp,325,194,0.136228,0.089349,0.341976,0.008269,0.006016,0.040596,0.546263,1.764050,0.988083,0.596923,0.000642,0.000018,0.000945,0.000023
5.099383,surface_lp,344,201,0.136206,0.090038,0.356637,0.008473,0.007207,0.049752,0.546647,1.820832,0.986342,0.584302,0.000520,0.000018,0.000807,0.000014
5.200034,surface_lp,341,196,0.129294,0.087782,0.346412,0.008218,0.006825,0.039910,0.537325,1.601986,0.983983,0.574780,0.000766,0.000017,0.001144,0.000027
5.299870,surface_lp,348,200,0.128129,0.080240,0.324277,0.008038,0.006209,0.039521,0.533274,2.011570,0.984756,0.574713,0.000581,0.000019,0.000919,0.000047
5.399695,surface_lp,347,186,0.132925,0.092602,0.348204,0.008781,0.007708,0.045428,0.590330,1.850199,0.985591,0.536023,0.000563,0.000017,0.000907,0.000044
5.499535,surface_lp,325,168,0.131385,0.082930,0.344784,0.008817,0.007100,0.051135,0.585755,2.180155,0.980635,0.516923,0.000658,0.000016,0.001003,0.000046
5.599379,surface_lp,338,181,0.128191,0.089033,0.359738,0.008432,0.007274,0.043377,0.547208,1.696769,0.981985,0.535503,0.000503,0.000013,0.000763,0.000021
5.700021,surface_lp,332,179,0.123156,0.089068,0.351091,0.008007,0.007302,0.046591,0.573968,2.178811,0.982260,0.539157,0.000642,0.000016,0.001001,0.000035
5.799857,surface_lp,331,175,0.142663,0.094079,0.359791,0.009196,0.007497,0.051134,0.567296,1.758478,0.983353,0.528701,0.000686,0.000013,0.001002,0.000030
5.899706,surface_lp,337,188,0.133523,0.085904,0.350877,0.009059,0.007754,0.055059,0.551996,1.582390,0.978844,0.557864,0.000578,0.000016,0.000902,0.000027
5.999548,surface_lp,331,185,0.129952,0.090869,0.354326,0.008300,0.006895,0.039755,0.536273,1.585895,0.982251,0.558912,0.000628,0.000032,0.000948,0.000057
6.099389,surface_lp,347,190,0.134362,0.086262,0.369274,0.008817,0.007055,0.038816,0.544858,1.787193,0.983255,0.547550,0.000628,0.000015,0.000892,0.000024
6.200028,surface_lp,330,183,0.134884,0.084915,0.355531,0.008464,0.006649,0.055883,0.530696,1.676039,0.982766,0.554545,0.000710,0.000018,0.001115,0.000018
6.299868,surface_lp,334,180,0.121544,0.082863,0.330281,0.007526,0.006005,0.035887,0.542601,2.046600,0.986329,0.538922,0.000692,0.000016,0.000921,0.000016
6.399698,surface_lp,335,180,0.130124,0.088019,0.351058,0.008735,0.008374,0.059522,0.541167,1.652874,0.983007,0.537313,0.000550,0.000017,0.000878,0.000025
6.499538,surface_lp,341,187,0.130664,0.087894,0.383527,0.008277,0.006828,0.036588,0.556696,2.081320,0.985787,0.548387,0.000754,0.000022,0.001196,0.000016
6.599373,surface_lp,349,198,0.141291,0.085665,0.348429,0.009026,0.006742,0.037744,0.574391,2.034330,0.983630,0.567335,0.000655,0.000018,0.000891,0.000021
6.700028,surface_lp,336,188,0.140853,0.089465,0.371720,0.009146,0.007453,0.043226,0.563446,2.074556,0.983204,0.559524,0.000662,0.000018,0.001070,0.000014
6.799870,surface_lp,329,173,0.132725,0.086330,0.350553,0.008473,0.006350,0.034068,0.556596,1.822672,0.983386,0.525836,0.000591,0.000016,0.000950,0.000021
6.899709,surface_lp,337,187,0.132277,0.087460,0.345622,0.009039,0.008311,0.060120,0.571150,2.081038,0.978566,0.554896,0.000717,0.000019,0.001062,0.000066
6.999560,surface_lp,323,180,0.137021,0.090654,0.358787,0.008885,0.006769,0.043676,0.614032,2.189865,0.981596,0.557276,0.000734,0.000015,0.000934,0.000020
7.099397,surface_lp,334,177,0.139057,0.092515,0.343000,0.009412,0.008080,0.047377,0.543775,1.690595,0.978386,0.529940,0.000746,0.000015,0.000996,0.000023
7.200032,surface_lp,328,176,0.124595,0.091611,0.380635,0.008219,0.007769,0.047093,0.563474,1.874016,0.983330,0.536585,0.000606,0.000016,0.000852,0.000017
7.299872,surface_lp,336,180,0.126693,0.083935,0.378511,0.008518,0.007624,0.060367,0.573823,1.782690,0.980322,0.535714,0.000517,0.000017,0.000779,0.000015
7.399702,surface_lp,331,180,0.154191,0.094968,0.357264,0.009723,0.007186,0.052915,0.536033,1.732626,0.981706,0.543807,0.000576,0.000017,0.000921,0.000024
7.499540,surface_lp,348,191,0.128010,0.084580,0.343066,0.008649,0.007733,0.043567,0.559436,1.923151,0.981946,0.548851,0.000604,0.000018,0.000955,0.000021
7.599375,surface_lp,338,179,0.130506,0.084754,0.325904,0.008936,0.008161,0.063025,0.606088,1.694850,0.978494,0.529586,0.000568,0.000014,0.000926,0.000024
7.700013,surface_lp,334,186,0.118504,0.082848,0.339205,0.007495,0.006482,0.049461,0.573176,1.921550,0.983449,0.556886,0.000593,0.000016,0.000926,0.000019
7.799858,surface_lp,348,186,0.127238,0.084824,0.346184,0.007919,0.005931,0.027520,0.586962,2.222206,0.984799,0.534483,0.000569,0.000016,0.000948,0.000026
7.899704,surface_lp,343,181,0.142306,0.089309,0.356877,0.009221,0.007278,0.045979,0.550758,1.994170,0.981708,0.527697,0.000702,0.000019,0.000987,0.000025
7.999546,surface_lp,339,182,0.136405,0.087215,0.337064,0.009180,0.007446,0.042106,0.552089,2.058801,0.979544,0.536873,0.000601,0.000024,0.000949,0.000023
8.099370,surface_lp,342,179,0.116357,0.084593,0.359859,0.007560,0.007155,0.051698,0.524567,2.074303,0.981600,0.523392,0.000577,0.000017,0.000909,0.000010
8.199999,surface_lp,328,174,0.128942,0.088748,0.353605,0.008241,0.006451,0.039772,0.590035,2.196733,0.981446,0.530488,0.000547,0.000017,0.000830,0.000028
8.299837,surface_lp,339,193,0.111634,0.087033,0.339029,0.007406,0.007655,0.055376,0.563216,2.530244,0.981753,0.569322,0.000644,0.000018,0.000970,0.000020
